Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,Amount,Class
668,-1.874142363,2.308860529,0.135440175,0.456605878,0.163187096,0.922956507,-0.896194725,-3.614152039,0.028065135,0.415208465,-1.282602655,-0.39114937,-0.794374749,0.668009451,1.336649203,-0.29051471,0.210016636,0.10574551,0.284927211,-0.790837902,3.1,0
668,-0.274618752,0.705397583,1.875760702,0.301979465,0.042833588,-0.620503779,0.632179676,-0.161393815,-0.621576321,0.086474313,1.480009417,0.229828522,-0.713825254,0.376154125,0.56790163,0.018946414,-0.397456,0.232482624,0.925974979,0.092532626,1.98,0
670,-1.160186751,0.759387396,1.431249526,-0.311891061,0.87767863,-0.259953908,1.90030378,-1.356093338,0.86825623,1.763918873,1.187340879,-0.401495923,-1.098488989,-0.809744752,-0.037668683,0.078876932,-1.598424914,0.415379739,-0.476775738,-0.035205236,57.7,0
670,-0.998793423,0.637566185,1.68131084,-1.320676611,-0.357612762,-0.935813918,0.369691427,0.090111313,0.106581413,-0.280776646,1.140913405,-0.144590657,-1.732874971,0.407368275,-0.002676033,0.797637933,-0.773930828,0.257889385,-0.449419471,-0.150942499,17.68,0
671,-0.257283499,0.567975687,1.887108757,-0.256653524,0.062695423,-0.388148248,1.145517039,-0.636528231,-1.677701356,0.746722973,0.32980462,0.579989449,1.701243641,-0.525667956,0.623532971,-2.126555348,-0.034384019,0.006428812,-1.17241754,-0.292399977,42.56,0
672,-1.613770173,1.022517373,2.168593176,1.405019989,-0.577408214,0.99733102,-0.164181503,0.538850588,1.133250076,0.799310572,0.640067883,0.815979248,-1.389833536,-0.70858608,-1.870657085,-1.563560565,0.970751168,-0.577528831,1.475794414,0.27534894,7.95,0
672,1.238044656,0.240100681,0.171455719,0.506074759,-0.221120052,-0.576536703,-0.07846926,0.010065464,-0.083807125,-0.089549992,1.198327679,0.390521917,-0.595590796,0.047098373,0.505034424,0.809498105,-0.331982478,0.402486546,0.222604421,-0.111626328,0.89,0
672,-0.347674406,0.532592346,-0.081980384,0.176924678,2.407053341,4.030193504,0.61962415,0.721851884,-0.306586989,0.135312951,-0.533855929,-0.237182669,-0.232785683,-0.06375299,0.192412552,-0.664716525,-0.256359653,0.224513747,1.437346869,0.541055727,94.86,0
672,1.232691775,-0.532368425,0.581276234,-1.640317507,-0.877592423,-0.189291628,-0.758219519,0.219633275,1.472511966,-0.929199115,1.404955404,0.952897023,-0.522386842,0.368589106,1.715263814,-0.069934904,-0.384821076,0.422534111,0.587554648,-0.125132078,0.05,0
674,-0.719064774,0.63895375,0.686334859,-0.023239589,2.317890389,3.871978288,-0.312796992,1.089779635,-0.596925094,-0.006141872,-0.242883074,-0.384491309,0.109079265,0.187565453,1.823471871,0.274345779,-0.69772985,0.936084139,0.906550266,0.450317057,22,0
674,1.317180533,-0.041191529,0.03184603,-0.374863012,-0.181220215,-0.370040028,-0.157920246,-0.025506852,0.080691198,-0.01327747,0.70543898,0.514791088,-0.049437757,0.424602192,0.518341972,0.702673475,-0.842497837,0.291986904,0.673885612,-0.048828144,0.92,0
674,-1.157097724,0.580680324,1.609152282,-2.520579741,-0.750507032,-0.083799134,-0.244764793,0.782296416,0.695479154,-1.643290772,1.088713938,0.738910432,-0.60902549,0.538484628,1.345563102,0.042929416,-0.280092245,0.607961866,0.459492865,0.013304184,24.9,0
676,-0.883675575,1.108104841,0.616161204,-0.042657532,-0.011360889,-0.844864087,0.614614774,0.354251291,-1.022662389,-0.319390157,1.094104519,0.913941284,0.261729981,0.763568531,-0.252119146,0.175754389,-0.393066414,0.207546048,0.287488645,0.108941397,39.05,0
677,-0.371028153,0.163147573,2.731392357,0.731216527,-0.321303616,0.840123751,0.27588749,-0.392286837,1.670332838,0.315747265,-1.442474455,0.466373925,0.595013186,-2.029910452,-1.415953545,-1.078617173,0.15496149,-0.401243472,1.463856748,0.348638121,32.14,0
677,1.428332363,-0.570801851,0.317914889,-0.768927719,-0.987847693,-0.756997952,-0.645092206,-0.082782673,-0.523083353,0.642936816,-0.900471823,-1.427106729,-1.071801227,0.07292272,0.971753011,1.444626765,0.109988858,-1.243976087,0.826863629,0.014220835,16.31,0
677,-0.548000857,0.147456038,1.556055492,0.323553072,1.012778142,-0.206445852,0.51249322,-0.328607757,-0.325114439,0.540843489,0.691440594,-0.187476771,-0.508285562,0.094550705,0.885461152,0.112432669,-0.770389599,0.578409616,1.640883467,0.249176547,0.89,0
678,-0.443820818,0.070781672,2.03854572,-1.515417346,-0.133100691,-0.330719684,0.482787274,-0.904148302,-0.558080427,1.220543844,-0.377342524,-0.726235641,1.455671917,-1.499816304,0.816792943,1.053926337,-0.459131335,-0.967739831,0.706362237,0.293020367,15.8,0
679,-0.722725685,-0.151058535,1.923479055,-1.321697298,-0.409026721,-0.949167321,-0.477108714,0.078313409,1.099614836,-1.091278339,0.217931173,0.183654871,-0.472249908,0.15308654,2.703684691,-0.957342517,0.465748367,-0.011254454,1.202606478,-0.063360248,0.05,0
679,1.194812375,-0.08816122,0.487398534,0.872865026,-0.712495127,-0.749223476,-0.098640809,-0.056473106,0.691595899,-0.157552505,-0.919379852,-0.329990577,-1.551035042,0.236920711,-0.04296081,-0.210029561,0.120293969,-0.525078939,0.222013718,-0.179831969,25.39,0
680,-1.665520532,0.458385639,1.753273789,-2.200438447,-1.00109594,-0.867448195,-0.172792778,0.496169477,1.072055728,-1.56803861,0.011860187,0.292345548,-0.560696271,0.27729549,2.038555472,-0.341631877,0.175392395,-0.12762014,-0.026664098,-0.243538606,24.9,0
680,-0.668257138,1.139968961,0.835532995,0.969317032,-0.397593456,-0.677186464,0.763937579,0.214022631,-0.905713139,-0.525102129,-0.62834461,0.153082012,0.369521341,0.614759817,0.946439854,-0.200225847,-0.041347807,0.147664568,0.404617169,0.080262405,89.95,0
681,1.120871851,0.142425238,0.782353645,1.517495362,-0.451664556,-0.179162687,-0.099552777,0.011571713,0.422084873,-0.177543355,-0.268722221,0.916820725,0.287166223,-0.185884291,-0.281333414,-0.817229664,0.373960135,-1.007960498,-0.523609386,-0.167306845,9.99,0
683,0.658816031,-1.255823329,0.746189541,0.19452412,-1.257064613,0.153264023,-0.407028641,0.118008064,0.770705758,-0.35918819,0.817686752,1.228995962,0.432688192,-0.27706278,-0.383261652,0.475414984,-0.456995779,0.227973789,0.555315369,0.547437023,287.57,0
684,1.143697139,0.096629005,0.63188316,1.443602683,-0.333018375,0.003528678,-0.142152975,0.063222763,0.521360858,-0.162245668,-0.648122814,0.537340617,-0.164551789,-0.104395296,-0.200737903,-0.697544674,0.283842018,-0.838206405,-0.396812065,-0.188783199,9.99,0
685,1.110097601,0.04793202,1.096085967,1.619316719,-0.639999374,0.1033909,-0.336889249,0.1114126,0.74121401,-0.273233975,-0.438118783,1.155232137,0.442193562,-0.516095277,-0.807750028,-0.950050036,0.517321808,-1.085280839,-0.3814034,-0.179734351,1,0
685,0.87419758,-1.153053365,0.591410048,0.571892105,-1.244913554,0.182415719,-0.582384979,0.0866375,-0.679556499,0.773846856,0.449374556,0.518905085,0.125832632,-0.008490039,-0.321640658,-1.12182672,-0.419132868,2.087528614,-0.764330175,-0.107887667,217,0
685,-1.169830311,1.567495312,0.629341771,-0.418430959,0.531247714,-0.089676336,0.743059251,-0.025774397,0.670016849,0.910434126,-0.667557675,-0.669070622,-0.42659398,-0.815002983,1.373340095,0.203210583,-0.122781199,-0.326743891,-0.242541582,0.633814153,8.91,0
687,1.12433699,-0.548114895,1.074296052,0.291982807,-1.301707652,-0.383273646,-0.639410655,0.082032418,1.304853673,-0.45275073,-0.915259602,0.209743362,-0.705279672,-0.408511171,-0.221240001,-0.08056684,0.183523375,-0.543919089,0.45784354,-0.029909251,53.54,0
688,1.111373975,-0.316968448,0.967230192,0.778211571,-0.839516525,0.03654075,-0.528053841,0.064767819,0.885291301,-0.280176712,-1.126958927,0.531524297,0.648342237,-0.526059226,0.191371274,0.303517252,-0.396609243,-0.110329768,0.140782615,0.063135568,64.99,0
691,1.350058639,-0.610453153,0.082839564,-1.762654858,-0.536579817,0.06635444,-0.771905179,0.219690773,2.014928134,-1.055895637,-1.487969858,-0.824535329,-1.6321754,0.382777876,2.645733097,0.111030234,-0.444695927,0.446387062,0.711291637,-0.190040312,0.05,0
692,1.14902482,-0.586115805,0.937066234,0.560352524,-1.363510973,-0.366371406,-0.770752235,0.105757229,-0.886404154,1.017936745,1.017104809,0.028379558,-0.831813544,0.406266814,0.482587934,-0.850838255,-0.46847387,2.116829094,-1.182425561,-0.490929132,60,0
692,-0.766197356,1.195363379,1.056042256,1.347192588,-0.230789357,-0.025974293,0.174597112,0.602925828,-0.283461355,-0.293922768,-0.973599715,-0.315369944,-1.282868813,0.570512444,0.309588662,-1.042452162,0.867066396,-0.495199338,0.726072261,-0.043106787,10.99,0
692,1.236646203,0.306498657,0.190288499,0.497587339,-0.136113375,-0.553195816,-0.01158256,-0.045015245,-0.229983477,-0.118387469,1.362834882,0.903553673,0.36915742,-0.144613039,0.399343448,0.764396607,-0.387069008,0.284370701,0.215744014,-0.047607122,1.98,0
693,-1.039730861,0.502595596,1.110715613,-2.642917092,-0.409494426,0.171846934,-0.258450453,0.782353914,1.237895322,-1.769987294,-1.804211323,-1.038521921,-1.718814048,0.552673397,2.276032385,0.223894555,-0.339967096,0.631814817,0.583229854,-0.051604049,24.9,0
693,1.258623188,-0.059568146,0.31396214,-0.111001748,-0.503085021,-0.704059795,-0.156366955,-0.051564482,0.369282464,-0.210213165,-0.133845179,-0.131044893,-0.720052352,0.423273287,1.475951791,0.00097304,0.020430831,-0.848811657,-0.281308966,-0.155894498,0.85,0
694,1.097262945,-0.140569129,0.743263963,0.060678444,-0.787409534,-0.731799472,-0.145498285,-0.09371266,-0.132504985,-0.053707955,1.86604804,1.586987855,1.149861462,0.134441858,0.410663516,0.587965648,-0.63560416,-0.216518583,0.191964089,0.133388619,64,0
694,1.330875731,-0.241449686,-0.139077972,-0.562308918,0.008855843,0.2723386,-0.392701268,0.143239891,0.398763378,-0.020275768,-0.238279315,-0.172800278,-0.617786245,0.418994222,0.785925432,1.154024076,-1.187086949,0.762341428,0.970816769,-0.028085189,18,0
694,-1.10347715,0.884662139,1.263715126,0.013829648,0.002255715,0.567397131,0.023766441,0.874276606,-0.41530669,-0.611284273,1.079822701,0.874628525,-0.739479571,0.497193873,-0.5932337,-0.667072394,0.572112208,-0.832721716,-0.052486758,-0.057763915,17.24,0
696,1.147380175,-0.382257479,1.135521984,0.119208925,-1.003614596,0.026160877,-0.71177738,0.145658888,0.999926859,-0.456159694,-0.327009143,0.846270753,0.623064588,-0.531520862,0.486984419,-0.155728168,0.171572261,-0.906772472,-0.134673375,-0.030414879,22.61,0
696,1.209032572,0.008299543,0.513061732,0.854926047,-0.608164318,-0.718667057,-0.038697437,-0.111541496,0.535797748,-0.184855358,-0.744578748,0.218087309,-0.518473703,0.029414656,-0.156276946,-0.258566808,0.060203447,-0.652212068,0.217850116,-0.126938622,18.56,0
699,-1.478210102,1.509003575,0.144307096,-0.045494681,-0.326043845,-0.948289138,0.189616303,0.786155085,-0.984962106,-0.216185983,0.973873418,1.093279366,0.327722629,1.007594722,-0.267189377,0.285097244,-0.233670749,0.215460606,0.258796911,0.044162819,23.43,0
699,-0.312138149,0.50515076,1.14214184,-1.044566562,-0.61483667,0.099766479,-1.145453265,-2.421417237,-0.291526997,-1.167562372,1.493843392,0.738857799,-1.273922702,0.939399004,0.207501805,0.783363756,-0.416118944,-0.364541402,-1.202040229,0.4571377,15.38,0
701,-1.134786222,0.212013762,0.145122439,-1.945923088,1.340025825,4.555721561,-1.286570563,-1.549856285,0.335743208,-1.637550682,-0.878621613,0.343477117,-0.460765742,-0.165975053,-0.858981249,0.67038283,-0.526852104,-0.09516894,-0.067945107,0.612900643,171.32,0
702,-0.648437676,0.687487953,0.816516719,-0.075662182,0.318651014,0.73131881,1.210839584,0.095916765,-0.635234742,-0.413257653,0.51431551,0.295632213,-0.101799015,0.307406246,-0.015015429,0.534861289,-1.030233369,0.36400251,-0.773372231,-0.17516124,143.9,0
704,-0.180274986,0.346060938,1.080076822,0.314034161,0.699600228,0.194100065,0.582837651,-0.120209668,0.258827828,-0.174292105,-2.172656526,-1.048145688,-1.030749936,-0.148406064,0.157324346,-0.275791288,-0.268842829,0.142700222,1.559058733,0.138961127,24.38,0
704,-1.246852772,0.577701703,1.790394057,0.621527859,0.847138498,-0.630922906,0.27199073,-0.278618927,-0.305082734,0.053068592,0.156989839,-0.400102966,-0.290249955,-0.514261207,1.915881643,-0.383399675,0.593951543,-0.477467458,0.700583363,-0.15889601,1.29,0
705,-0.590525679,0.756029652,1.620537388,-0.109644884,0.062481135,-0.310830913,0.386567768,0.279558902,-0.491829422,-0.146351235,1.506715637,0.190270924,-1.25001472,0.611937456,0.514226375,0.094562482,-0.224224304,-0.228153245,-0.123816632,0.02839116,4.99,0
705,1.205845553,0.172719817,-0.643274256,1.514711759,2.162043973,4.067598726,-0.620643008,0.997023434,-0.410812186,0.583208118,-0.658349206,0.00350149,-0.153536929,0.034305893,-0.444354028,0.603086133,-0.738470646,-0.233502519,-0.210492188,-0.044368458,6.55,0
705,1.229675926,-0.191670102,0.317611242,1.239857743,-0.037130369,1.027668765,-0.554928865,0.373684185,1.263855632,-0.192273179,-2.437157248,-0.834635268,-1.926084273,-0.088152328,-0.388546303,-0.321458699,0.042519403,-0.194563927,0.287096625,-0.294911927,1,0
707,0.105486746,0.958258274,0.326455563,0.853405333,1.14956117,0.42285717,0.799893546,-0.022232717,-0.76084583,-0.049190706,-1.271541694,0.225188326,1.364053922,0.201881436,1.253893978,-0.242475537,-0.429542918,-0.507961682,1.018310823,0.120701811,25,0
708,-0.560555868,0.971553788,1.777748288,-0.317295691,0.486242237,-0.042579254,0.970412484,-0.253215726,-0.283527879,0.522972334,1.848936089,0.943519752,0.610563105,-0.266546779,0.397193615,-0.115771313,-0.625044886,-0.466179521,-0.081080853,0.392181372,9.87,0
710,1.408027341,-0.331866826,-0.313791074,-0.849112283,-0.361621044,-0.86377164,-0.076456997,-0.28332265,-1.494480985,0.830412645,1.288182124,0.326140263,0.779445231,0.157625554,-0.326644953,0.989968167,-0.003279275,-1.078421036,1.042453176,0.154035868,25,0
711,-0.431349344,1.027694369,2.670816226,2.084787039,-0.274567346,0.286856036,0.152109749,0.200871661,-0.596505291,0.022224141,-0.993674334,0.244681424,0.711845592,-0.666973042,-0.600266716,0.480204122,-0.438581796,-0.119474667,-0.681538614,-0.057886379,0,0
711,1.277184649,-0.20893004,-1.066715751,-0.332638818,1.960141371,3.547407052,-0.600762711,0.866635337,0.344059846,-0.133210133,-0.450336232,0.256571872,-0.166340772,0.089506229,-0.013324731,0.048264841,-0.46271552,-0.25749463,0.589780031,0.009483731,12.15,0
711,1.341533719,-0.066799009,-0.118841193,-0.455025178,-0.030500705,-0.172391475,-0.182207156,0.011359851,0.138976186,-0.00603844,0.36021704,0.278033926,-0.221123119,0.449952698,0.569547947,0.813607119,-0.953818286,0.432459457,0.804394786,-0.052355191,0.77,0
713,-0.359578573,1.027876481,1.258044853,0.07927242,-0.094823255,-0.991399604,0.679539375,-0.018214426,-0.243153631,-0.490872267,-0.386963268,-0.630651837,-0.912415247,-0.222787381,1.00773088,0.433002078,0.066809748,-0.007968159,-0.08700231,0.071119423,13.98,0
713,-0.586124743,0.575229381,2.243510858,0.383733214,-0.540452136,0.099952641,0.187425597,0.25401604,0.538351976,-0.713622172,-0.627298291,0.141771624,-0.660308579,-0.422782418,-0.335185328,-0.00139965,-0.183300444,-0.510614962,-1.501292258,-0.306503642,33.99,0
714,1.174748143,0.214065632,0.349599464,0.92134222,-0.160509868,-0.319185241,0.012183449,-0.019382422,-0.187794452,0.147884884,1.018719232,0.874395045,0.189926242,0.464966117,0.352938616,0.502401177,-0.883747354,0.436112473,0.054956806,-0.062707441,24.95,0
714,1.176705429,0.214079534,0.523249553,0.445982061,-0.160030308,-0.177495043,-0.063865754,0.033393516,-0.343574301,0.035117027,1.843665722,1.583085863,1.039213858,0.299041495,0.492446385,0.168322934,-0.443430001,-0.59710817,-0.192379171,-0.062640132,0.89,0
715,1.090820093,-0.167030693,0.350138544,0.695739968,-0.378402384,-0.168184372,-0.035248425,0.005666559,0.191768804,-0.05907896,0.770001434,1.154011307,0.132768685,0.084615819,-0.899155547,0.01071198,-0.348649799,-0.11929766,0.61234584,0.042476371,69.97,0
716,-1.288534627,0.340984624,-0.07735927,0.131838218,1.883661447,-1.45744981,0.5418164,-0.355739501,-0.047455958,0.29083873,-1.370501233,-0.159920103,0.124387023,0.246106715,0.059743135,0.165774265,-0.96545887,-0.077662906,-0.488262163,-0.536335066,8.99,0
717,-2.321741108,1.980137627,1.511568974,0.72699929,0.222084575,0.985392604,-0.685940434,-5.499018681,0.599675582,1.382781818,0.198373566,0.519267494,0.684928241,-0.584980641,1.686698126,-0.694921042,0.069117506,-0.489392485,0.351123047,-0.970353833,5,0
718,-0.417880768,0.713746726,1.119375076,-0.163816951,0.384230965,0.476158217,0.415452211,0.262647198,0.05094551,-0.26619716,-0.409487267,0.178357176,-0.561582933,-0.07321874,-1.214504211,0.060320336,-0.550865639,0.560708388,1.059087735,0.090697056,9.99,0
718,1.279895832,0.151746628,0.278450224,0.518439496,-0.32020852,-0.725132714,0.00464333,-0.128098682,0.205189159,-0.0439451,-0.804190525,-0.240570392,-0.434526805,0.377980843,1.161204575,0.488394979,-0.555962169,-0.275411751,0.072023084,-0.115174715,9.48,0
718,0.32540101,-2.509865372,0.614650994,-0.174644707,-1.74726837,1.067328718,-0.857322842,0.432395137,0.010094403,0.286615911,1.127426636,-0.049547042,-1.298235495,-0.298422053,-0.673038565,0.466067751,1.091747628,-1.699697924,0.342444236,0.844357713,467.74,0
719,-1.313464309,1.462090167,-0.152403339,-1.601423768,2.990005458,3.359167313,1.06451754,-0.222779084,1.392678818,2.486161819,0.578130604,-0.750525115,-0.222048141,-1.758827057,1.351510693,0.162746691,-1.066308802,0.084194692,0.162813019,1.156744482,8.96,0
719,-0.511084431,0.272985886,1.513886719,-0.421390826,-0.204490114,0.125077916,0.538832645,0.139002868,-1.568157208,0.166489606,0.860352,0.796013164,0.087343584,-0.040521662,-1.707618694,-1.924594833,0.041955288,0.886157636,-1.531539367,-0.538581862,51.45,0
720,1.130921939,0.246742836,0.554944742,0.996969328,-0.22963353,-0.219427652,-0.059929364,0.078974761,-0.234944439,0.118616488,1.750273739,1.108643704,-0.016242087,0.55173126,0.548223501,0.01369733,-0.378144144,-0.197425418,-0.519323116,-0.160240419,5,0
721,-3.563311184,3.030829523,1.018810515,-2.435006616,-0.050960154,-0.89709576,1.693125667,-1.389858943,4.031211965,6.136442629,2.447101375,0.237009636,-0.292224336,-2.591395761,0.267212603,-0.203853243,-1.782379223,-0.413338955,-0.969288611,2.478301732,1.46,0
721,-0.995277474,1.376186825,2.492659671,2.839674048,-0.485869902,0.954722458,-0.221281616,0.482262623,-0.177703602,1.231993146,-0.753584015,-0.38891621,-0.383964,-0.454691634,0.781019211,-0.444201053,0.509196498,-0.253774317,0.533452501,0.447304112,5,0
722,-1.13341331,-0.018860944,1.343241451,2.017042294,-3.020239784,2.609574214,3.440475042,-0.405312451,-0.827708041,0.025819903,0.512896296,-0.074962239,0.032208098,-0.501231823,-0.640799178,1.165173197,-1.164635385,0.947210921,-0.554139579,0.130852353,767.7,0
722,1.189777189,-0.922777382,0.309246148,-0.823732453,-0.953511567,-0.066068681,-0.756295372,0.195649918,-0.743775044,0.746913557,1.13354055,-0.811164715,-1.632136211,0.412450371,0.564302578,1.317345473,0.240314313,-1.198074046,0.659496345,0.104016892,87.47,0
723,1.169117457,-2.019646038,1.502811416,-0.664842149,-2.641522444,0.270360035,-1.828666336,0.230067468,-0.131122535,0.978759816,-1.653115947,-0.704566706,-0.540051904,-1.457834289,-1.934193064,-1.130422258,1.384135832,-0.101462885,0.388549052,-0.178579738,131.95,0
723,-2.240565722,0.466023038,1.566136137,1.158489668,-1.620134656,0.743998282,0.225636113,0.720140181,0.101541135,-0.573687311,-0.839027266,-0.330798396,-0.8652839,0.231130349,1.288994757,-0.089142696,0.400883001,0.061178347,0.202225385,-0.423730012,179.84,0
725,-0.534912931,0.550683625,4.017561418,3.254903755,-0.91955865,1.644716181,-0.638287211,0.432395644,0.000158196,0.501194758,0.446253534,1.052725668,0.451786445,-1.402748897,-1.870147698,-0.619165995,0.436712873,0.612060647,1.522572624,0.247874081,0.76,0
726,-0.393673331,1.030889269,1.295537418,-0.045916637,0.026069382,-0.658290362,0.599278286,0.09884808,-0.585184257,-0.334395962,1.404050225,0.354080145,-0.440986584,-0.13761446,0.246090289,0.603228486,-0.216443469,0.418240108,0.200964022,0.107735274,9.44,0
726,-0.484765916,0.871049284,0.012454832,-1.301365532,2.523228214,3.401659686,0.341355899,0.723834617,-0.186282461,0.26436057,-0.066790855,-0.330574506,-0.083832471,0.011824282,1.086677479,0.425789482,-1.00453487,0.055467458,0.360012461,0.415818807,8.99,0
728,-0.945643151,0.809179798,1.820576201,-0.494431533,0.493423277,-0.839303367,0.65060159,0.076632554,-0.841034145,-0.870712933,1.35181126,0.425999846,-0.329388905,-0.161042977,-0.142194202,0.83436992,-0.448076653,0.339470233,-0.396618083,-0.00964084,4.49,0
729,-0.837126354,0.826758866,2.510235674,1.445092913,-0.33773123,1.481386786,-0.246013652,-1.5108732,0.871062926,0.266694532,0.722411238,0.911075514,-1.225185898,-0.806633723,-2.00400658,-1.629858345,0.919442511,-0.567776537,1.496020639,-0.291780008,13.94,0
729,1.290906149,0.139286035,-0.445588343,0.130959101,0.63023807,0.68870612,-0.195526519,0.246893587,0.032285502,-0.12741752,0.144478778,-0.070105861,-0.531605767,0.023983743,0.876738364,0.931556944,-0.551523912,0.428627925,0.390731718,-0.106256366,1.98,0
730,-3.45766643,-2.958795535,1.397515495,-0.395490031,-0.18625872,-0.407005836,0.384979686,0.229338229,0.836471435,-0.547604554,0.447670857,0.298203573,-0.835069165,-0.310723401,-0.745761747,0.852457855,-0.748163117,0.49648016,-0.066736436,0.643695517,500,0
730,1.126915511,0.083557535,0.404825468,1.284923969,-0.186917631,0.11816665,-0.116458053,0.197992164,0.205096271,0.079161596,0.964340542,0.608312441,-1.360690611,0.489362195,-0.668958938,-0.472562271,0.077135883,-0.34202402,-0.068429806,-0.25841458,5.45,0
731,1.22552064,0.205458625,0.456403965,1.357211429,-0.165947935,-0.134656177,-0.005950503,-0.099518047,0.405862449,-0.147589713,-1.174182897,0.822941798,0.97995424,-0.370072743,-0.526454356,-0.296737264,-0.248757705,-0.340424734,0.157135053,-0.073665579,9.95,0
734,1.215175541,0.337917172,0.287223888,0.638964348,-0.148268611,-0.593767371,0.03492709,-0.087723684,-0.031719939,-0.338129433,0.223261519,0.532966504,0.606249859,-0.339041717,1.3018539,0.167215807,0.250154139,-0.797370176,-0.559154629,-0.088686911,0.89,0
734,-0.733903779,0.767840539,1.854428138,-0.577618237,0.324298653,-0.368796604,0.606836521,0.181425225,-0.739692423,-0.628880669,1.553377481,0.656207106,-0.442445954,0.437823945,-0.022624712,0.319820299,-0.538106837,-0.405170783,-0.796761441,-0.145163947,0.89,0
734,-2.271439391,0.8257184,1.38431315,-0.118107253,-1.070908079,0.408182042,-0.15497638,0.596747754,0.347214402,0.403728529,1.174761353,0.336724105,-0.690327383,0.186245809,0.92330545,0.641066047,-0.428785447,0.444998968,-0.328635586,-0.409423327,94.65,0
735,-2.647397176,2.245069134,2.369672664,2.293448204,-0.844089791,0.291524314,0.008384753,-0.000206641,1.321319491,3.982227367,-0.395928415,-1.244601787,-0.831333401,-1.102869458,2.245290093,0.275709805,-0.51312359,0.75491553,0.179464586,1.355069234,10.38,0
735,-1.247322959,0.672031527,3.53652732,3.293508756,-0.796919012,1.831509598,-0.913056246,0.497590882,0.440542921,0.546139823,-1.282034731,0.421281556,0.492437346,-1.502521487,-0.868685032,-0.99343913,0.968648548,-0.267089415,0.974409922,-0.023902096,15.15,0
736,1.444836833,-1.245311992,0.776082264,-1.491726871,-1.765424884,-0.2709338,-1.443537142,0.108860795,-1.657989246,1.593055471,0.74974828,-0.789572726,-0.413186224,-0.146202246,0.262220519,0.250236136,0.05844367,0.870927463,0.065363096,-0.333259923,25.3,0
737,-2.145530837,0.583445706,1.239022611,0.322204093,0.674411001,-0.714821635,0.189103547,-0.037495023,-0.201683577,0.60483342,1.248015068,0.077038144,-0.494920894,-0.314894393,0.878714551,0.416426739,-0.09984867,0.560751232,1.160960612,-0.212955064,1.98,0
737,-0.308846893,0.105384024,1.101975399,-1.897447545,-0.201232229,-0.701165909,0.317307451,-0.019013396,-1.516905804,0.200590574,0.737739311,-0.718581244,-0.742522916,0.128827837,-0.651994476,1.47783116,-0.317124113,-0.58650543,0.354757852,0.038847758,25.85,0
738,0.828410346,-1.015538662,0.494972877,0.132271565,-0.637767978,0.744832796,-0.386336042,0.130128656,1.05697974,-0.629498076,-1.227201055,1.004238785,1.393070187,-0.782297582,-0.088387366,-0.159703287,0.006421174,-0.879412545,0.396872049,0.432137574,220.28,0
739,1.18274229,0.23535089,0.389091052,0.638298544,-0.479632032,-0.877409673,-0.045611828,-0.03449907,-0.142471107,-0.098605397,1.702245573,0.64114706,-0.550780469,0.05406177,0.451846128,0.647623701,-0.144303051,0.212280164,0.016341728,-0.101704884,9.99,0
741,0.944362376,-1.731832141,-0.130577622,-1.172275454,-1.541402248,-0.909771281,-0.289440421,-0.339734042,-2.482141391,1.488605269,1.538650958,0.250112364,1.072276886,-0.008117994,-0.39929363,-0.505072051,0.4066683,0.199018849,-0.036585183,0.284755483,294.95,0
741,-1.46049422,1.072256156,1.525620772,0.122963804,-0.874789814,-0.382503213,0.025338373,0.353055399,0.923318088,0.274841815,-1.119679315,-0.395008455,-1.069481956,-0.30700169,-0.003805522,-0.099090931,-0.004277465,0.099416549,0.040700264,0.194301701,29.99,0
741,-1.64497898,1.185169272,0.846529622,-1.174374625,1.845442302,4.786768985,-1.388911953,-2.132958016,0.587086287,-0.047872831,-0.580281676,0.046105215,-0.235291867,-0.495164231,0.218981947,0.289038389,-0.459990174,0.411648822,0.498096905,-0.358568221,8.12,0
742,1.304437152,-0.709850808,-0.11240452,-2.20791165,-0.355303885,0.170635748,-0.518524615,0.050054804,2.470381562,-1.728970548,-1.375717661,1.016005238,0.801417725,-0.360063553,1.379382746,-1.118986636,-0.055500581,0.131746909,1.366284121,-0.012647273,25.95,0
742,-1.638211907,0.395044309,1.487210088,-0.536682402,1.691992547,-0.610508831,0.479927821,-0.209453092,-0.161525194,-0.358540391,-0.468911297,0.046147962,0.79222201,-0.882590568,0.878149903,0.432647472,-0.360269941,-0.577627598,-0.748662095,-0.118687391,11.98,0
742,1.003735897,-0.124485796,0.5505237,0.707663001,0.114723688,1.142200794,-0.312824038,0.418346706,0.369756003,-0.400072124,0.648682216,1.144897512,0.184179984,0.00300095,0.816541676,-1.659887372,1.335518713,-2.806560751,-1.461381456,-0.225499546,16.5,0
742,-0.992814104,0.536905932,2.956972572,-0.607305663,-0.093233476,0.439161637,0.330775753,0.138237595,0.111926974,-0.676842614,1.342654803,1.239055011,0.411829947,-0.720126984,-1.041078675,0.133814747,-0.540071522,-0.318493833,-0.945080019,-0.069143318,11.5,0
743,-0.936393716,0.138919578,1.303000814,1.153907998,0.634500462,0.247586863,1.882408664,-1.230718004,0.651939775,1.898852181,1.671097335,-0.298109417,-1.581212539,-0.571367903,0.169862794,-1.331153013,-0.209386799,-0.219334682,0.843539329,-0.125263622,153,0
